Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap,Year,RoundNumber
2025-05-25 13:16:52,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,10,2025,8
2025-05-25 13:16:58,Other,PIT LANE ENTRY CLOSED,,,,,,10,2025,8
2025-05-25 13:18:39,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,11,2025,8
2025-05-25 13:18:48,Other,PIT LANE ENTRY OPEN,,,,,,11,2025,8
2025-05-25 13:19:30,Other,CAR 22 (TSU) TIME 1:23.351 DELETED - TRACK LIMITS AT TURN 10 LAP 8 15:14:56,,,,,,12,2025,8
2025-05-25 13:19:33,Other,CAR 30 (LAW) TIME 1:24.550 DELETED - TRACK LIMITS AT TURN 10 LAP 9 15:16:11,,,,,,12,2025,8
2025-05-25 13:20:17,Other,TURN 10 INCIDENT INVOLVING CARS 22 (TSU) AND 10 (GAS) NOTED - CAUSING A COLLISION,,,,,,12,2025,8
2025-05-25 13:21:20,Other,FIA STEWARDS: TURN 10 INCIDENT INVOLVING CARS 22 (TSU) AND 10 (GAS) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION,,,,,,13,2025,8
2025-05-25 13:33:12,Other,CAR 16 (LEC) TIME 1:15.782 DELETED - TRACK LIMITS AT TURN 10 LAP 21 15:31:13,,,,,,23,2025,8
2025-05-25 13:37:56,Flag,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:37:55,,BLUE,Driver,,87,26,2025,8
2025-05-25 13:38:51,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:38:50,,BLUE,Driver,,18,27,2025,8
2025-05-25 13:39:43,Flag,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:39:42,,BLUE,Driver,,43,28,2025,8
2025-05-25 13:40:23,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:40:23,,BLUE,Driver,,27,28,2025,8
2025-05-25 13:40:40,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 15:40:39,,BLUE,Driver,,5,28,2025,8
2025-05-25 13:40:50,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 15:40:49,,BLUE,Driver,,5,29,2025,8
2025-05-25 13:41:00,Flag,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:41:00,,BLUE,Driver,,43,29,2025,8
2025-05-25 13:41:09,Flag,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:41:09,,BLUE,Driver,,43,29,2025,8
2025-05-25 13:41:54,Flag,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:41:54,,BLUE,Driver,,87,29,2025,8
2025-05-25 13:42:15,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:42:15,,BLUE,Driver,,18,30,2025,8
2025-05-25 13:42:45,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:42:44,,BLUE,Driver,,27,30,2025,8
2025-05-25 13:43:10,Flag,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:43:10,,BLUE,Driver,,87,30,2025,8
2025-05-25 13:43:20,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:43:19,,BLUE,Driver,,22,31,2025,8
2025-05-25 13:43:40,Flag,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 15:43:40,,BLUE,Driver,,12,31,2025,8
2025-05-25 13:43:54,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:43:54,,BLUE,Driver,,18,31,2025,8
2025-05-25 13:44:06,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:44:05,,BLUE,Driver,,63,31,2025,8
2025-05-25 13:44:27,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:44:26,,BLUE,Driver,,27,31,2025,8
2025-05-25 13:44:43,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:44:43,,BLUE,Driver,,22,32,2025,8
2025-05-25 13:44:46,Flag,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:44:46,,BLUE,Driver,,87,32,2025,8
2025-05-25 13:44:52,Flag,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:44:51,,BLUE,Driver,,87,32,2025,8
2025-05-25 13:45:01,Flag,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 15:45:00,,BLUE,Driver,,12,32,2025,8
2025-05-25 13:45:04,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:45:03,,BLUE,Driver,,18,32,2025,8
2025-05-25 13:45:25,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:45:25,,BLUE,Driver,,27,32,2025,8
2025-05-25 13:45:37,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 15:45:36,,BLUE,Driver,,5,32,2025,8
2025-05-25 13:45:37,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:45:37,,BLUE,Driver,,27,32,2025,8
2025-05-25 13:45:39,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:45:38,,BLUE,Driver,,63,32,2025,8
2025-05-25 13:45:49,Flag,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:45:49,,BLUE,Driver,,87,33,2025,8
2025-05-25 13:46:03,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:46:03,,BLUE,Driver,,22,33,2025,8
2025-05-25 13:46:06,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:46:05,,BLUE,Driver,,18,33,2025,8
2025-05-25 13:46:17,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:46:16,,BLUE,Driver,,55,33,2025,8
2025-05-25 13:46:23,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:46:22,,BLUE,Driver,,27,33,2025,8
2025-05-25 13:46:36,Flag,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 15:46:36,,BLUE,Driver,,12,33,2025,8
2025-05-25 13:46:44,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:46:44,,BLUE,Driver,,22,33,2025,8
2025-05-25 13:46:45,Flag,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:46:44,,BLUE,Driver,,43,33,2025,8
2025-05-25 13:47:01,Flag,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 15:47:00,,BLUE,Driver,,12,33,2025,8
2025-05-25 13:47:12,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:47:12,,BLUE,Driver,,23,34,2025,8
2025-05-25 13:47:15,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 15:47:14,,BLUE,Driver,,5,34,2025,8
2025-05-25 13:47:19,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:47:19,,BLUE,Driver,,63,34,2025,8
2025-05-25 13:47:41,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:47:41,,BLUE,Driver,,55,34,2025,8
2025-05-25 13:47:42,Flag,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:47:42,,BLUE,Driver,,30,34,2025,8
2025-05-25 13:47:49,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:47:49,,BLUE,Driver,,63,34,2025,8
2025-05-25 13:47:50,Flag,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:47:49,,BLUE,Driver,,30,34,2025,8
2025-05-25 13:47:52,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:47:52,,BLUE,Driver,,55,34,2025,8
2025-05-25 13:48:09,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:48:08,,BLUE,Driver,,55,34,2025,8
2025-05-25 13:48:19,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:48:19,,BLUE,Driver,,23,35,2025,8
2025-05-25 13:48:23,Flag,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:48:22,,BLUE,Driver,,87,35,2025,8
2025-05-25 13:48:47,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:48:46,,BLUE,Driver,,23,35,2025,8
2025-05-25 13:48:56,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:48:55,,BLUE,Driver,,18,35,2025,8
2025-05-25 13:49:09,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:49:09,,BLUE,Driver,,18,35,2025,8
2025-05-25 13:49:20,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:49:19,,BLUE,Driver,,18,35,2025,8
2025-05-25 13:50:12,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:50:11,,BLUE,Driver,,27,36,2025,8
2025-05-25 13:50:24,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:50:24,,BLUE,Driver,,27,36,2025,8
2025-05-25 13:50:41,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:50:41,,BLUE,Driver,,22,36,2025,8
2025-05-25 13:51:05,Flag,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:51:05,,BLUE,Driver,,30,37,2025,8
2025-05-25 13:51:07,Flag,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 15:51:07,,BLUE,Driver,,12,37,2025,8
2025-05-25 13:51:11,Other,CAR 44 (HAM) TIME 1:17.826 DELETED - TRACK LIMITS AT TURN 10 LAP 35 15:49:24,,,,,,37,2025,8
2025-05-25 13:51:23,Flag,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:51:22,,BLUE,Driver,,30,37,2025,8
2025-05-25 13:51:29,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:51:28,,BLUE,Driver,,63,37,2025,8
2025-05-25 13:51:33,Flag,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:51:33,,BLUE,Driver,,30,37,2025,8
2025-05-25 13:51:49,Flag,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:51:49,,BLUE,Driver,,30,37,2025,8
2025-05-25 13:51:53,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:51:52,,BLUE,Driver,,55,37,2025,8
2025-05-25 13:52:55,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.0,,38,2025,8
2025-05-25 13:53:02,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,38,2025,8
2025-05-25 13:55:14,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:55:14,,BLUE,Driver,,31,40,2025,8
2025-05-25 13:56:54,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:56:54,,BLUE,Driver,,31,41,2025,8
2025-05-25 13:57:07,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:57:07,,BLUE,Driver,,31,42,2025,8
2025-05-25 13:58:04,Flag,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 15:58:04,,BLUE,Driver,,6,42,2025,8
2025-05-25 13:59:22,Other,CAR 12 (ANT) TIME 1:18.060 DELETED - TRACK LIMITS AT TURN 10 LAP 41 15:58:34,,,,,,43,2025,8
2025-05-25 13:59:24,Flag,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 15:59:23,,BLUE,Driver,,6,43,2025,8
2025-05-25 13:59:37,Flag,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 15:59:36,,BLUE,Driver,,6,44,2025,8
2025-05-25 14:01:52,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:01:52,,BLUE,Driver,,31,45,2025,8
2025-05-25 14:02:16,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:02:15,,BLUE,Driver,,31,46,2025,8
2025-05-25 14:03:07,Flag,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 16:03:06,,BLUE,Driver,,6,46,2025,8
2025-05-25 14:04:52,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:04:52,,BLUE,Driver,,5,48,2025,8
2025-05-25 14:05:13,Flag,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:05:12,,BLUE,Driver,,43,48,2025,8
2025-05-25 14:05:31,Flag,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:05:30,,BLUE,Driver,,87,48,2025,8
2025-05-25 14:05:52,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:05:52,,BLUE,Driver,,18,49,2025,8
2025-05-25 14:06:04,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:06:03,,BLUE,Driver,,22,49,2025,8
2025-05-25 14:06:26,Flag,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 16:06:25,,BLUE,Driver,,12,49,2025,8
2025-05-25 14:06:39,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:06:38,,BLUE,Driver,,5,49,2025,8
2025-05-25 14:06:47,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:06:47,,BLUE,Driver,,63,49,2025,8
2025-05-25 14:06:52,Flag,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:06:51,,BLUE,Driver,,43,49,2025,8
2025-05-25 14:07:01,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:07:00,,BLUE,Driver,,23,50,2025,8
2025-05-25 14:07:09,Other,CAR 63 (RUS) TIME 1:19.959 DELETED - TRACK LIMITS AT TURN 10 LAP 47 16:06:25,,,,,,50,2025,8
2025-05-25 14:08:23,Other,TURN 10 INCIDENT INVOLVING CAR 63 (RUS) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,50,2025,8
2025-05-25 14:08:28,Other,CAR 63 (RUS) TIME 1:17.477 DELETED - TRACK LIMITS AT TURN 10 LAP 48 16:07:44,,,,,,51,2025,8
2025-05-25 14:08:37,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:08:36,,BLUE,Driver,,27,51,2025,8
2025-05-25 14:09:00,Other,FIA STEWARDS: TURN 10 INCIDENT INVOLVING CAR 63 (RUS) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,51,2025,8
2025-05-25 14:09:49,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:09:48,,BLUE,Driver,,31,52,2025,8
2025-05-25 14:10:09,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:10:08,,BLUE,Driver,,5,52,2025,8
2025-05-25 14:10:32,Flag,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:10:31,,BLUE,Driver,,43,52,2025,8
2025-05-25 14:10:37,Flag,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 16:10:36,,BLUE,Driver,,6,52,2025,8
2025-05-25 14:10:47,Flag,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:10:46,,BLUE,Driver,,87,52,2025,8
2025-05-25 14:11:09,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:11:08,,BLUE,Driver,,18,53,2025,8
2025-05-25 14:11:10,Other,FIA STEWARDS: DRIVE THROUGH PENALTY FOR CAR 63 (RUS) - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,53,2025,8
2025-05-25 14:11:29,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:11:28,,BLUE,Driver,,27,53,2025,8
2025-05-25 14:11:42,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:11:42,,BLUE,Driver,,22,53,2025,8
2025-05-25 14:11:46,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:11:45,,BLUE,Driver,,5,53,2025,8
2025-05-25 14:11:51,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:11:51,,BLUE,Driver,,27,53,2025,8
2025-05-25 14:11:54,Flag,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:11:54,,BLUE,Driver,,43,53,2025,8
2025-05-25 14:12:04,Flag,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 16:12:04,,BLUE,Driver,,12,53,2025,8
2025-05-25 14:12:07,Flag,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:12:07,,BLUE,Driver,,87,53,2025,8
2025-05-25 14:12:09,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:12:09,,BLUE,Driver,,5,53,2025,8
2025-05-25 14:12:18,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:12:17,,BLUE,Driver,,23,54,2025,8
2025-05-25 14:12:18,Other,CAR 12 (ANT) TIME 1:20.341 DELETED - TRACK LIMITS AT TURN 10 LAP 51 16:11:41,,,,,,54,2025,8
2025-05-25 14:12:22,Flag,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:12:22,,BLUE,Driver,,43,54,2025,8
2025-05-25 14:12:23,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:12:23,,BLUE,Driver,,18,54,2025,8
2025-05-25 14:12:28,Flag,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:12:28,,BLUE,Driver,,87,54,2025,8
2025-05-25 14:12:41,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:12:40,,BLUE,Driver,,22,54,2025,8
2025-05-25 14:12:42,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:12:42,,BLUE,Driver,,18,54,2025,8
2025-05-25 14:12:52,Flag,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 16:12:51,,BLUE,Driver,,12,54,2025,8
2025-05-25 14:12:53,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:12:52,,BLUE,Driver,,31,54,2025,8
2025-05-25 14:13:04,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:13:03,,BLUE,Driver,,31,54,2025,8
2025-05-25 14:13:05,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:13:04,,BLUE,Driver,,22,54,2025,8
2025-05-25 14:13:14,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:13:13,,BLUE,Driver,,22,54,2025,8
2025-05-25 14:13:14,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:13:14,,BLUE,Driver,,23,54,2025,8
2025-05-25 14:13:24,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:13:23,,BLUE,Driver,,23,54,2025,8
2025-05-25 14:13:26,Flag,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 16:13:26,,BLUE,Driver,,12,54,2025,8
2025-05-25 14:13:39,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:13:39,,BLUE,Driver,,27,55,2025,8
2025-05-25 14:13:59,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:13:58,,BLUE,Driver,,5,55,2025,8
2025-05-25 14:14:09,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:14:09,,BLUE,Driver,,23,55,2025,8
2025-05-25 14:14:10,Other,CAR 1 (VER) TIME 1:17.547 DELETED - TRACK LIMITS AT TURN 10 LAP 53 16:11:43,,,,,,55,2025,8
2025-05-25 14:14:16,Flag,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:14:15,,BLUE,Driver,,43,55,2025,8
2025-05-25 14:14:31,Flag,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 16:14:30,,BLUE,Driver,,6,55,2025,8
2025-05-25 14:14:37,Other,CAR 87 (BEA) TIME 1:22.205 DELETED - TRACK LIMITS AT TURN 10 LAP 51 16:11:44,,,,,,55,2025,8
2025-05-25 14:14:38,Flag,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:14:37,,BLUE,Driver,,87,55,2025,8
2025-05-25 14:14:40,Other,CAR 27 (HUL) TIME 1:20.376 DELETED - TRACK LIMITS AT TURN 10 LAP 52 16:13:08,,,,,,55,2025,8
2025-05-25 14:14:53,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:14:52,,BLUE,Driver,,18,56,2025,8
2025-05-25 14:14:54,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:14:53,,BLUE,Driver,,63,56,2025,8
2025-05-25 14:15:00,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:14:59,,BLUE,Driver,,55,56,2025,8
2025-05-25 14:15:04,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:15:03,,BLUE,Driver,,22,56,2025,8
2025-05-25 14:15:21,Flag,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 16:15:20,,BLUE,Driver,,12,56,2025,8
2025-05-25 14:17:05,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:17:05,,BLUE,Driver,,23,57,2025,8
2025-05-25 14:17:22,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:17:22,,BLUE,Driver,,23,58,2025,8
2025-05-25 14:18:01,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:18:00,,BLUE,Driver,,63,58,2025,8
2025-05-25 14:21:16,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:21:16,,BLUE,Driver,,55,61,2025,8
2025-05-25 14:21:22,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:21:21,,BLUE,Driver,,55,61,2025,8
2025-05-25 14:21:27,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:21:27,,BLUE,Driver,,55,61,2025,8
2025-05-25 14:25:43,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:25:42,,BLUE,Driver,,27,64,2025,8
2025-05-25 14:25:49,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:25:48,,BLUE,Driver,,27,64,2025,8
2025-05-25 14:25:56,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:25:56,,BLUE,Driver,,27,64,2025,8
2025-05-25 14:27:50,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:27:50,,BLUE,Driver,,27,66,2025,8
2025-05-25 14:28:00,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:28:00,,BLUE,Driver,,27,66,2025,8
2025-05-25 14:28:02,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:28:01,,BLUE,Driver,,5,66,2025,8
2025-05-25 14:28:09,Flag,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:28:09,,BLUE,Driver,,30,66,2025,8
2025-05-25 14:28:15,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:28:14,,BLUE,Driver,,27,66,2025,8
2025-05-25 14:28:21,Flag,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:28:20,,BLUE,Driver,,30,66,2025,8
2025-05-25 14:28:40,Flag,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:28:39,,BLUE,Driver,,30,67,2025,8
2025-05-25 14:29:13,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:29:13,,BLUE,Driver,,5,67,2025,8
2025-05-25 14:29:33,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:29:32,,BLUE,Driver,,5,67,2025,8
2025-05-25 14:29:35,Other,CAR 27 (HUL) TIME 1:20.147 DELETED - TRACK LIMITS AT TURN 10 LAP 64 16:28:59,,,,,,67,2025,8
2025-05-25 14:29:56,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:29:56,,BLUE,Driver,,31,68,2025,8
2025-05-25 14:30:34,Flag,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 16:30:34,,BLUE,Driver,,6,68,2025,8
2025-05-25 14:30:47,Flag,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 16:30:47,,BLUE,Driver,,6,68,2025,8
2025-05-25 14:32:16,Flag,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:32:15,,BLUE,Driver,,43,69,2025,8
2025-05-25 14:32:24,Flag,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:32:23,,BLUE,Driver,,43,70,2025,8
2025-05-25 14:33:13,Flag,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:33:13,,BLUE,Driver,,87,70,2025,8
2025-05-25 14:33:22,Flag,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:33:21,,BLUE,Driver,,87,70,2025,8
2025-05-25 14:33:31,Flag,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:33:31,,BLUE,Driver,,87,70,2025,8
2025-05-25 14:34:58,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:34:58,,BLUE,Driver,,22,72,2025,8
2025-05-25 14:42:26,Other,CAR 18 (STR) TIME 1:17.061 DELETED - TRACK LIMITS AT TURN 10 LAP 74 16:41:50,,,,,,77,2025,8
2025-05-25 14:43:43,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,78,2025,8
2025-05-25 14:44:02,Other,TURN 10 INCIDENT INVOLVING CARS 27 (HUL) AND 18 (STR) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,78,2025,8
2025-05-25 14:45:13,Other,FIA STEWARDS: TURN 10 INCIDENT INVOLVING CARS 27 (HUL) AND 18 (STR) REVIEWED NO FURTHER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,78,2025,8
2025-05-25 14:45:40,Other,FIA STEWARDS: PENALTY SERVED - DRIVE THROUGH PENALTY FOR CAR 63 (RUS) - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,78,2025,8
2025-05-25 14:45:53,Other,CAR 87 (BEA) TIME 1:17.224 DELETED - TRACK LIMITS AT TURN 10 LAP 76 16:44:08,,,,,,78,2025,8
2025-06-01 12:05:01,Other,BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,1,2025,9
2025-06-01 12:20:01,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1,2025,9
2025-06-01 12:30:01,Other,PIT EXIT CLOSED,,,,,,1,2025,9
2025-06-01 12:45:07,Other,RISK OF RAIN FOR F1 RACE IS 10%,,,,,,1,2025,9
2025-06-01 12:57:01,Drs,DRS DISABLED,DISABLED,,,,,1,2025,9
2025-06-01 13:03:18,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1,2025,9
2025-06-01 13:04:41,Drs,DRS ENABLED,ENABLED,,,,,2,2025,9
2025-06-01 13:10:00,Other,LAP 1 TURN 1 INCIDENT INVOLVING CAR 27 (HUL) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,5,2025,9
