Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap,Year,RoundNumber
2024-05-26 13:04:08.000,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,1.0,2024,8
2024-05-26 13:04:08.000,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,1.0,2024,8
2024-05-26 13:04:08.000,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,1.0,2024,8
2024-05-26 13:14:27.000,Other,LAP 1 TURN 1 INCIDENT NOTED,,,,,,1.0,2024,8
2024-05-26 13:14:59.000,Other,TURN 8 INCIDENT INVOLVING CARS 10 (GAS) AND 31 (OCO) NOTED - CAUSING A COLLISION,,,,,,1.0,2024,8
2024-05-26 13:21:47.000,Other,"ORDER FOR RESTART: 16, 81, 55, 4, 63, 1, 44, 22, 23, 10, 31, 18, 3, 14, 2, 77, 24",,,,,,1.0,2024,8
2024-05-26 13:22:38.000,Other,FIA STEWARDS: LAP 1 TURN 1 INCIDENT REVIEWED NO FURTHER INVESTIGATION,,,,,,1.0,2024,8
2024-05-26 13:29:32.000,Other,RACE WILL RESUME AT 15:44,,,,,,1.0,2024,8
2024-05-26 13:34:56.000,Other,FIA STEWARDS: TURN 8 INCIDENT INVOLVING CARS 10 (GAS) AND 31 (OCO) UNDER INVESTIGATION - CAUSING A COLLISION,,,,,,1.0,2024,8
2024-05-26 13:35:44.000,Flag,TRACK CLEAR,,CLEAR,Track,,,1.0,2024,8
2024-05-26 13:36:27.000,Flag,DOUBLE YELLOW IN TRACK SECTOR 13,,DOUBLE YELLOW,Sector,13.0,,1.0,2024,8
2024-05-26 13:36:52.000,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,1.0,2024,8
2024-05-26 13:38:23.000,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,1.0,2024,8
2024-05-26 13:39:27.000,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,1.0,2024,8
2024-05-26 13:42:01.000,Other,RACE WILL RESUME AT 15:44 - STANDING START PROCEDURE,,,,,,1.0,2024,8
2024-05-26 13:43:45.000,Other,ALL CARS MAY OVERTAKE THE SAFETY CAR,,,,,,1.0,2024,8
2024-05-26 13:44:53.000,Other,STANDING START,,,,,,2.0,2024,8
2024-05-26 13:48:43.000,Drs,DRS ENABLED,ENABLED,,,,,4.0,2024,8
2024-05-26 13:51:43.000,Other,LAP 1 INCIDENT INVOLVING CARS 55 (SAI) AND 81 (PIA) NOTED - CAUSING A COLLISION,,,,,,6.0,2024,8
2024-05-26 13:54:15.000,Other,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 31 (OCO) - CAUSING A COLLISION,,,,,,8.0,2024,8
2024-05-26 13:56:46.000,Other,FIA STEWARDS: LAP 1 INCIDENT INVOLVING CARS 55 (SAI) AND 81 (PIA) REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION,,,,,,10.0,2024,8
2024-05-26 14:10:41.000,Other,CAR 77 (BOT) TIME 1:17.829 DELETED - TRACK LIMITS AT TURN 10 LAP 19 16:10:02,,,,,,20.0,2024,8
2024-05-26 14:37:27.000,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:37:27,,BLUE,Driver,,77,40.0,2024,8
2024-05-26 14:37:38.000,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:37:37,,BLUE,Driver,,77,41.0,2024,8
2024-05-26 14:37:46.000,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:37:45,,BLUE,Driver,,77,41.0,2024,8
2024-05-26 14:38:23.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:38:22,,BLUE,Driver,,24,41.0,2024,8
2024-05-26 14:38:29.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:38:29,,BLUE,Driver,,24,41.0,2024,8
2024-05-26 14:38:36.000,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:38:35,,BLUE,Driver,,2,41.0,2024,8
2024-05-26 14:38:49.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:38:48,,BLUE,Driver,,24,41.0,2024,8
2024-05-26 14:38:55.000,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:38:54,,BLUE,Driver,,3,42.0,2024,8
2024-05-26 14:38:56.000,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:38:56,,BLUE,Driver,,2,42.0,2024,8
2024-05-26 14:39:32.000,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:39:32,,BLUE,Driver,,14,42.0,2024,8
2024-05-26 14:39:36.000,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:39:35,,BLUE,Driver,,3,42.0,2024,8
2024-05-26 14:39:57.000,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:39:57,,BLUE,Driver,,14,42.0,2024,8
2024-05-26 14:41:38.000,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:41:37,,BLUE,Driver,,18,44.0,2024,8
2024-05-26 14:49:01.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:49:00,,BLUE,Driver,,24,49.0,2024,8
2024-05-26 14:49:15.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:49:14,,BLUE,Driver,,24,49.0,2024,8
2024-05-26 14:49:29.000,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:49:29,,BLUE,Driver,,2,50.0,2024,8
2024-05-26 14:49:33.000,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:49:32,,BLUE,Driver,,77,50.0,2024,8
2024-05-26 14:49:37.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:49:37,,BLUE,Driver,,24,50.0,2024,8
2024-05-26 14:49:44.000,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:49:43,,BLUE,Driver,,2,50.0,2024,8
2024-05-26 14:49:59.000,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:49:59,,BLUE,Driver,,2,50.0,2024,8
2024-05-26 14:50:08.000,Other,CAR 18 (STR) TIME 1:49.132 DELETED - TRACK LIMITS AT TURN 16 LAP 48 16:49:14,,,,,,50.0,2024,8
2024-05-26 14:51:36.000,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:51:35,,BLUE,Driver,,10,51.0,2024,8
2024-05-26 14:52:01.000,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:52:00,,BLUE,Driver,,10,52.0,2024,8
2024-05-26 14:52:23.000,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:52:22,,BLUE,Driver,,10,52.0,2024,8
2024-05-26 14:53:06.000,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:53:05,,BLUE,Driver,,3,52.0,2024,8
2024-05-26 14:53:32.000,Flag,DOUBLE YELLOW IN TRACK SECTOR 13,,DOUBLE YELLOW,Sector,13.0,,53.0,2024,8
2024-05-26 14:53:33.000,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:53:32,,BLUE,Driver,,14,53.0,2024,8
2024-05-26 14:53:36.000,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,53.0,2024,8
2024-05-26 14:55:33.000,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:55:33,,BLUE,Driver,,18,54.0,2024,8
2024-05-26 14:55:34.000,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:55:33,,BLUE,Driver,,23,54.0,2024,8
2024-05-26 14:55:55.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:55:54,,BLUE,Driver,,24,55.0,2024,8
2024-05-26 14:55:59.000,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:55:58,,BLUE,Driver,,23,55.0,2024,8
2024-05-26 14:56:01.000,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:56:00,,BLUE,Driver,,2,55.0,2024,8
2024-05-26 14:56:06.000,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:56:05,,BLUE,Driver,,18,55.0,2024,8
2024-05-26 14:56:23.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:56:23,,BLUE,Driver,,24,55.0,2024,8
2024-05-26 14:56:35.000,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:56:34,,BLUE,Driver,,22,55.0,2024,8
2024-05-26 14:56:35.000,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:56:35,,BLUE,Driver,,2,55.0,2024,8
2024-05-26 14:56:42.000,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:56:42,,BLUE,Driver,,22,55.0,2024,8
2024-05-26 14:56:51.000,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:56:50,,BLUE,Driver,,22,55.0,2024,8
2024-05-26 14:58:47.000,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:58:46,,BLUE,Driver,,77,57.0,2024,8
2024-05-26 14:59:03.000,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:59:03,,BLUE,Driver,,3,57.0,2024,8
2024-05-26 14:59:15.000,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:59:14,,BLUE,Driver,,14,57.0,2024,8
2024-05-26 14:59:58.000,Other,CAR 14 (ALO) TIME 1:23.377 DELETED - TRACK LIMITS AT TURN 10 LAP 52 16:54:24,,,,,,58.0,2024,8
2024-05-26 15:00:08.000,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 17:00:07,,BLUE,Driver,,3,58.0,2024,8
2024-05-26 15:00:29.000,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 17:00:29,,BLUE,Driver,,14,58.0,2024,8
2024-05-26 15:01:36.000,Other,CAR 44 (HAM) TIME 1:16.855 DELETED - TRACK LIMITS AT TURN 10 LAP 58 17:01:04,,,,,,59.0,2024,8
2024-05-26 15:03:03.000,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 17:03:02,,BLUE,Driver,,10,60.0,2024,8
2024-05-26 15:03:38.000,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 17:03:38,,BLUE,Driver,,10,61.0,2024,8
2024-05-26 15:05:23.000,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 17:05:23,,BLUE,Driver,,10,62.0,2024,8
2024-05-26 15:07:31.000,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 17:07:30,,BLUE,Driver,,23,64.0,2024,8
2024-05-26 15:07:49.000,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 17:07:49,,BLUE,Driver,,22,64.0,2024,8
2024-05-26 15:08:13.000,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 17:08:12,,BLUE,Driver,,23,64.0,2024,8
2024-05-26 15:08:28.000,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 17:08:28,,BLUE,Driver,,22,64.0,2024,8
2024-05-26 15:13:30.000,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 17:13:29,,BLUE,Driver,,2,68.0,2024,8
2024-05-26 15:13:39.000,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 17:13:39,,BLUE,Driver,,2,68.0,2024,8
2024-05-26 15:13:48.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 17:13:48,,BLUE,Driver,,24,69.0,2024,8
2024-05-26 15:14:45.000,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 17:14:44,,BLUE,Driver,,2,69.0,2024,8
2024-05-26 15:15:03.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 17:15:02,,BLUE,Driver,,24,70.0,2024,8
2024-05-26 15:15:04.000,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 17:15:03,,BLUE,Driver,,2,70.0,2024,8
2024-05-26 15:15:10.000,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 17:15:10,,BLUE,Driver,,2,70.0,2024,8
2024-05-26 15:15:19.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 17:15:18,,BLUE,Driver,,24,70.0,2024,8
2024-05-26 15:18:23.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 17:18:22,,BLUE,Driver,,24,72.0,2024,8
2024-05-26 15:18:39.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 17:18:39,,BLUE,Driver,,24,72.0,2024,8
2024-05-26 15:19:38.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 17:19:37,,BLUE,Driver,,24,73.0,2024,8
2024-05-26 15:20:16.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 17:20:15,,BLUE,Driver,,24,74.0,2024,8
2024-05-26 15:21:36.000,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 17:21:35,,BLUE,Driver,,18,75.0,2024,8
2024-05-26 15:22:08.000,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 17:22:08,,BLUE,Driver,,77,75.0,2024,8
2024-05-26 15:22:43.000,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 17:22:42,,BLUE,Driver,,3,76.0,2024,8
2024-05-26 15:23:11.000,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 17:23:10,,BLUE,Driver,,14,76.0,2024,8
2024-05-26 15:26:26.000,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,78.0,2024,8
2024-05-26 15:26:30.000,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 17:26:30,,BLUE,Driver,,18,78.0,2024,8
2024-05-26 15:26:47.000,Other,CAR 4 (NOR) TIME 1:17.296 DELETED - TRACK LIMITS AT TURN 10 LAP 78 17:26:06,,,,,,78.0,2024,8
2024-06-09 18:03:12.000,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2024,9
2024-06-09 18:03:36.000,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,1.0,2024,9
2024-06-09 18:03:38.000,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,1.0,2024,9
2024-06-09 18:04:03.000,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 2,,,,,,1.0,2024,9
2024-06-09 18:05:38.000,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,2.0,2024,9
2024-06-09 18:06:00.000,Other,TURN 2 INCIDENT INVOLVING CARS 10 (GAS) AND 11 (PER) NOTED - CAUSING A COLLISION,,,,,,2.0,2024,9
2024-06-09 18:06:14.000,Other,CAR 16 (LEC) LAP DELETED - TRACK LIMITS AT TURN 14 LAP 1 14:04:57,,,,,,2.0,2024,9
2024-06-09 18:07:21.000,Other,CAR 63 (RUS) TIME 1:36.556 DELETED - TRACK LIMITS AT TURN 14 LAP 2 14:06:24,,,,,,3.0,2024,9
2024-06-09 18:08:01.000,Other,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 10 (GAS) AND 11 (PER) REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION,,,,,,3.0,2024,9
2024-06-09 18:09:16.000,Other,CAR 2 (SAR) TIME 1:41.749 DELETED - TRACK LIMITS AT TURN 14 LAP 3 14:08:23,,,,,,4.0,2024,9
2024-06-09 18:12:26.000,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,6.0,2024,9
2024-06-09 18:12:30.000,Other,CAR 2 (SAR) TIME 1:38.360 DELETED - TRACK LIMITS AT TURN 2 LAP 5 14:10:19,,,,,,6.0,2024,9
2024-06-09 18:12:47.000,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,6.0,2024,9
2024-06-09 18:14:15.000,Other,CAR 2 (SAR) TIME 1:58.326 DELETED - TRACK LIMITS AT TURN 6 LAP 6 14:12:33,,,,,,7.0,2024,9
2024-06-09 18:14:54.000,Other,CAR 44 (HAM) TIME 1:35.866 DELETED - TRACK LIMITS AT TURN 2 LAP 7 14:13:17,,,,,,8.0,2024,9
2024-06-09 18:14:56.000,Other,CAR 14 (ALO) TIME 1:36.320 DELETED - TRACK LIMITS AT PIT ENTRY LAP 6 14:13:01,,,,,,8.0,2024,9
2024-06-09 18:16:38.000,Other,INCIDENT INVOLVING CAR 3 (RIC) NOTED - FALSE START,,,,,,9.0,2024,9
2024-06-09 18:19:20.000,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 3 (RIC) UNDER INVESTIGATION - FALSE START,,,,,,11.0,2024,9
2024-06-09 18:21:12.000,Other,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 3 (RIC) - FALSE START,,,,,,12.0,2024,9
2024-06-09 18:24:37.000,Other,CAR 2 (SAR) TIME 1:32.818 DELETED - TRACK LIMITS AT TURN 1 LAP 13 14:23:05,,,,,,14.0,2024,9
2024-06-09 18:29:17.000,Drs,DRS ENABLED,ENABLED,,,,,18.0,2024,9
2024-06-09 18:29:20.000,Other,CAR 1 (VER) TIME 1:29.256 DELETED - TRACK LIMITS AT TURN 2 LAP 17 14:27:55,,,,,,18.0,2024,9
2024-06-09 18:31:20.000,Other,CAR 23 (ALB) TIME 1:28.734 DELETED - TRACK LIMITS AT TURN 14 LAP 17 14:29:59,,,,,,19.0,2024,9
2024-06-09 18:33:35.000,Other,TURN 13 INCIDENT INVOLVING CARS 22 (TSU) AND 23 (ALB) NOTED,,,,,,21.0,2024,9
2024-06-09 18:36:26.000,Other,TURN 14 INCIDENT INVOLVING CARS 63 (RUS) AND 1 (VER) NOTED - REJOINING UNSAFELY,,,,,,23.0,2024,9
2024-06-09 18:37:17.000,Other,FIA STEWARDS: TURN 13 INCIDENT INVOLVING CARS 22 (TSU) AND 23 (ALB) REVIEWED NO FURTHER INVESTIGATION,,,,,,23.0,2024,9
2024-06-09 18:37:29.000,Other,CAR 63 (RUS) TIME 1:28.455 DELETED - TRACK LIMITS AT TURN 14 LAP 21 14:34:54,,,,,,23.0,2024,9
2024-06-09 18:37:52.000,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 14:37:52,,BLUE,Driver,,2,24.0,2024,9
2024-06-09 18:38:34.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 14:38:33,,BLUE,Driver,,24,24.0,2024,9
2024-06-09 18:39:41.000,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,25.0,2024,9
2024-06-09 18:39:42.000,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,25.0,2024,9
2024-06-09 18:39:52.000,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,25.0,2024,9
2024-06-09 18:40:26.000,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,25.0,2024,9
2024-06-09 18:42:13.000,Other,CAR 11 (PER) TIME 1:31.463 DELETED - TRACK LIMITS AT TURN 9 LAP 21 14:35:23,,,,,,26.0,2024,9
2024-06-09 18:44:45.000,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,27.0,2024,9
2024-06-09 18:45:29.000,Other,RECOVERY VEHICLE ON TRACK AT TURN 4,,,,,,28.0,2024,9
2024-06-09 18:47:28.000,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,29.0,2024,9
2024-06-09 18:47:34.000,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,29.0,2024,9
2024-06-09 18:47:42.000,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,29.0,2024,9
2024-06-09 18:47:43.000,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,29.0,2024,9
2024-06-09 18:49:05.000,Flag,TRACK CLEAR,,CLEAR,Track,,,29.0,2024,9
2024-06-09 18:49:11.000,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,29.0,2024,9
2024-06-09 18:49:21.000,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,29.0,2024,9
2024-06-09 18:50:11.000,Other,FIA STEWARDS: TURN 14 INCIDENT INVOLVING CARS 63 (RUS) AND 1 (VER) REVIEWED NO FURTHER INVESTIGATION - REJOINING UNSAFELY,,,,,,30.0,2024,9
2024-06-09 18:51:17.000,Drs,DRS ENABLED,ENABLED,,,,,31.0,2024,9
2024-06-09 18:51:26.000,Drs,DRS DISABLED,DISABLED,,,,,31.0,2024,9
2024-06-09 18:51:52.000,Other,CAR 16 (LEC) TIME 1:44.706 DELETED - TRACK LIMITS AT TURN 4 LAP 30 14:50:18,,,,,,31.0,2024,9
2024-06-09 18:53:13.000,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 1,,,,,,32.0,2024,9
2024-06-09 18:53:16.000,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,32.0,2024,9
2024-06-09 18:54:22.000,Other,CAR 27 (HUL) TIME 1:35.980 DELETED - TRACK LIMITS AT TURN 14 LAP 31 14:52:43,,,,,,33.0,2024,9
2024-06-09 18:54:29.000,Other,CAR 16 (LEC) LAP DELETED - TRACK LIMITS AT TURN 9 LAP 31 14:52:46 (PIT),,,,,,33.0,2024,9
2024-06-09 18:57:04.000,Other,"TURN 10 INCIDENT INVOLVING CARS 55 (SAI), 77 (BOT) AND 3 (RIC) NOTED - CAUSING A COLLISION",,,,,,35.0,2024,9
2024-06-09 18:57:27.000,Other,CAR 14 (ALO) TIME 1:31.726 DELETED - TRACK LIMITS AT TURN 14 LAP 32 14:54:03,,,,,,35.0,2024,9
2024-06-09 18:57:45.000,Other,CAR 20 (MAG) TIME 1:32.202 DELETED - TRACK LIMITS AT TURN 14 LAP 32 14:54:13,,,,,,35.0,2024,9
2024-06-09 18:57:58.000,Other,CAR 11 (PER) TIME 1:32.347 DELETED - TRACK LIMITS AT TURN 14 LAP 32 14:54:14,,,,,,35.0,2024,9
2024-06-09 18:58:13.000,Other,CAR 16 (LEC) TIME 1:34.347 DELETED - TRACK LIMITS AT TURN 14 LAP 32 14:55:22,,,,,,35.0,2024,9
2024-06-09 18:58:34.000,Other,CAR 18 (STR) TIME 1:29.836 DELETED - TRACK LIMITS AT TURN 14 LAP 34 14:57:07,,,,,,36.0,2024,9
2024-06-09 18:58:36.000,Other,CAR 23 (ALB) TIME 1:29.966 DELETED - TRACK LIMITS AT TURN 14 LAP 34 14:57:07,,,,,,36.0,2024,9
2024-06-09 18:59:27.000,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 14:59:27,,BLUE,Driver,,16,36.0,2024,9
2024-06-09 18:59:47.000,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 14:59:46,,BLUE,Driver,,16,36.0,2024,9
2024-06-09 18:59:57.000,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 14:59:56,,BLUE,Driver,,16,37.0,2024,9
2024-06-09 19:00:02.000,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 15:00:02,,BLUE,Driver,,16,37.0,2024,9
2024-06-09 19:00:04.000,Other,"FIA STEWARDS: TURN 10 INCIDENT INVOLVING CARS 55 (SAI), 77 (BOT) AND 3 (RIC) REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION",,,,,,37.0,2024,9
2024-06-09 19:04:11.000,Drs,DRS ENABLED,ENABLED,,,,,40.0,2024,9
2024-06-09 19:06:38.000,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,41.0,2024,9
2024-06-09 19:06:41.000,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,41.0,2024,9
2024-06-09 19:08:02.000,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 15:08:02,,BLUE,Driver,,16,42.0,2024,9
2024-06-09 19:08:17.000,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 15:08:17,,BLUE,Driver,,16,42.0,2024,9
2024-06-09 19:08:50.000,Other,TURN 1 INCIDENT INVOLVING CAR 4 (NOR) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,43.0,2024,9
2024-06-09 19:09:31.000,Other,CAR 10 (GAS) TIME 1:40.549 DELETED - TRACK LIMITS AT TURN 6 LAP 41 15:06:58,,,,,,43.0,2024,9
2024-06-09 19:09:34.000,Other,CAR 4 (NOR) TIME 1:24.928 DELETED - TRACK LIMITS AT TURN 1 LAP 42 15:07:09,,,,,,43.0,2024,9
2024-06-09 19:12:36.000,Other,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 4 (NOR) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,45.0,2024,9
2024-06-09 19:13:25.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:13:24,,BLUE,Driver,,24,46.0,2024,9
2024-06-09 19:13:55.000,Other,CAR 10 (GAS) TIME 1:24.981 DELETED - TRACK LIMITS AT TURN 14 LAP 44 15:12:08,,,,,,46.0,2024,9
2024-06-09 19:15:00.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:15:00,,BLUE,Driver,,24,47.0,2024,9
2024-06-09 19:15:10.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:15:10,,BLUE,Driver,,24,47.0,2024,9
2024-06-09 19:15:27.000,Other,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 4 (NOR) NO FURTHER ACTION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,47.0,2024,9
2024-06-09 19:15:37.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:15:36,,BLUE,Driver,,24,47.0,2024,9
2024-06-09 19:15:42.000,Other,NORMAL GRIP CONDITIONS,,,,,,47.0,2024,9
2024-06-09 19:15:51.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:15:51,,BLUE,Driver,,24,48.0,2024,9
2024-06-09 19:16:21.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:16:20,,BLUE,Driver,,24,48.0,2024,9
2024-06-09 19:16:46.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:16:45,,BLUE,Driver,,24,48.0,2024,9
2024-06-09 19:17:07.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:17:06,,BLUE,Driver,,24,49.0,2024,9
2024-06-09 19:17:44.000,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,49.0,2024,9
2024-06-09 19:17:48.000,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,49.0,2024,9
