Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap,Season,Round,EventName
2021-11-07 20:28:40,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 14:28:39,,BLUE,Driver,,63,62.0,2021,18,Mexico City Grand Prix
2021-11-07 20:28:45,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 14:28:44,,BLUE,Driver,,4,62.0,2021,18,Mexico City Grand Prix
2021-11-07 20:31:20,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 14:31:19,,BLUE,Driver,,18,64.0,2021,18,Mexico City Grand Prix
2021-11-07 20:32:01,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 14:32:00,,BLUE,Driver,,14,64.0,2021,18,Mexico City Grand Prix
2021-11-07 20:32:05,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 14:32:05,,BLUE,Driver,,31,64.0,2021,18,Mexico City Grand Prix
2021-11-07 20:32:12,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 14:32:12,,BLUE,Driver,,63,64.0,2021,18,Mexico City Grand Prix
2021-11-07 20:32:50,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 14:32:49,,BLUE,Driver,,63,65.0,2021,18,Mexico City Grand Prix
2021-11-07 20:32:52,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 14:32:51,,BLUE,Driver,,14,65.0,2021,18,Mexico City Grand Prix
2021-11-07 20:32:59,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 14:32:59,,BLUE,Driver,,63,65.0,2021,18,Mexico City Grand Prix
2021-11-07 20:33:29,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 14:33:28,,BLUE,Driver,,14,65.0,2021,18,Mexico City Grand Prix
2021-11-07 20:33:46,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 14:33:45,,BLUE,Driver,,63,66.0,2021,18,Mexico City Grand Prix
2021-11-07 20:33:46,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 14:33:46,,BLUE,Driver,,77,66.0,2021,18,Mexico City Grand Prix
2021-11-07 20:36:30,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 14:36:29,,BLUE,Driver,,77,68.0,2021,18,Mexico City Grand Prix
2021-11-07 20:37:01,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 14:37:00,,BLUE,Driver,,77,68.0,2021,18,Mexico City Grand Prix
2021-11-07 20:37:51,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 14:37:51,,BLUE,Driver,,77,69.0,2021,18,Mexico City Grand Prix
2021-11-07 20:40:05,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 14:40:05,,BLUE,Driver,,55,70.0,2021,18,Mexico City Grand Prix
2021-11-07 20:41:41,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 14:41:40,,BLUE,Driver,,16,71.0,2021,18,Mexico City Grand Prix
2021-11-07 20:41:56,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,71.0,2021,18,Mexico City Grand Prix
2021-11-14 16:20:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2021,19,São Paulo Grand Prix
2021-11-14 16:30:00,Other,PIT EXIT CLOSED,,,,,,1.0,2021,19,São Paulo Grand Prix
2021-11-14 16:45:03,Other,RISK OF RAIN FOR F1 RACE IS 0%,,,,,,1.0,2021,19,São Paulo Grand Prix
2021-11-14 16:57:02,Drs,DRS DISABLED,DISABLED,,,,,1.0,2021,19,São Paulo Grand Prix
2021-11-14 17:02:52,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2021,19,São Paulo Grand Prix
2021-11-14 17:04:28,Other,TURN 1 INCIDENT NOTED ,,,,,,2.0,2021,19,São Paulo Grand Prix
2021-11-14 17:05:22,Drs,DRS ENABLED,ENABLED,,,,,2.0,2021,19,São Paulo Grand Prix
2021-11-14 17:06:00,Other,TURN 1 INCIDENT NO INVESTIGATION NECESSARY ,,,,,,3.0,2021,19,São Paulo Grand Prix
2021-11-14 17:08:03,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 2,,,,,,5.0,2021,19,São Paulo Grand Prix
2021-11-14 17:09:27,Other,CAR 10 (GAS) TIME 1:16.073 DELETED - TRACK LIMITS AT TURN 4,,,,,,6.0,2021,19,São Paulo Grand Prix
2021-11-14 17:09:53,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,6.0,2021,19,São Paulo Grand Prix
2021-11-14 17:09:53,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,6.0,2021,19,São Paulo Grand Prix
2021-11-14 17:11:25,SafetyCar,SAFETY CAR THROUGH THE PIT LANE,THROUGH THE PIT LANE,,,,,7.0,2021,19,São Paulo Grand Prix
2021-11-14 17:15:56,Other,PIT LANE ENTRY OPEN,,,,,,9.0,2021,19,São Paulo Grand Prix
2021-11-14 17:15:59,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,9.0,2021,19,São Paulo Grand Prix
2021-11-14 17:16:55,Flag,TRACK CLEAR,,CLEAR,Track,,,9.0,2021,19,São Paulo Grand Prix
2021-11-14 17:18:27,Other,TURN 1 INCIDENT INVOLVING CARS 22 (TSU) AND 18 (STR) UNDER INVESTIGATION,,,,,,10.0,2021,19,São Paulo Grand Prix
2021-11-14 17:19:47,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 9,,,,,,11.0,2021,19,São Paulo Grand Prix
2021-11-14 17:20:10,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,12.0,2021,19,São Paulo Grand Prix
2021-11-14 17:20:10,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,12.0,2021,19,São Paulo Grand Prix
2021-11-14 17:21:25,Flag,DOUBLE YELLOW IN TRACK SECTOR 5,,DOUBLE YELLOW,Sector,5.0,,13.0,2021,19,São Paulo Grand Prix
2021-11-14 17:21:34,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,13.0,2021,19,São Paulo Grand Prix
2021-11-14 17:22:06,Flag,DOUBLE YELLOW IN TRACK SECTOR 9,,DOUBLE YELLOW,Sector,9.0,,13.0,2021,19,São Paulo Grand Prix
2021-11-14 17:23:13,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,14.0,2021,19,São Paulo Grand Prix
2021-11-14 17:23:29,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,14.0,2021,19,São Paulo Grand Prix
2021-11-14 17:23:40,Flag,TRACK CLEAR,,CLEAR,Track,,,14.0,2021,19,São Paulo Grand Prix
2021-11-14 17:24:14,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 13,,,,,,14.0,2021,19,São Paulo Grand Prix
2021-11-14 17:24:35,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,15.0,2021,19,São Paulo Grand Prix
2021-11-14 17:24:58,Other,10 SECOND TIME PENALTY FOR CAR 22 (TSU) - CAUSING A COLLISION,,,,,,15.0,2021,19,São Paulo Grand Prix
2021-11-14 17:25:40,Drs,DRS ENABLED,ENABLED,,,,,15.0,2021,19,São Paulo Grand Prix
2021-11-14 17:25:44,Other,TURN 2 INCIDENT INVOLVING CARS 7 (RAI) AND 47 (MSC) NOTED,,,,,,16.0,2021,19,São Paulo Grand Prix
2021-11-14 17:26:58,Other,TURN 2 INCIDENT INVOLVING CARS 7 (RAI) AND 47 (MSC) NO INVESTIGATION NECESSARY,,,,,,17.0,2021,19,São Paulo Grand Prix
2021-11-14 17:35:27,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 14:35:27,,BLUE,Driver,,47,23.0,2021,19,São Paulo Grand Prix
2021-11-14 17:37:14,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 14:37:13,,BLUE,Driver,,47,25.0,2021,19,São Paulo Grand Prix
2021-11-14 17:38:04,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 14:38:04,,BLUE,Driver,,47,25.0,2021,19,São Paulo Grand Prix
2021-11-14 17:38:25,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 14:38:25,,BLUE,Driver,,47,26.0,2021,19,São Paulo Grand Prix
2021-11-14 17:41:41,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 1,,,,,,28.0,2021,19,São Paulo Grand Prix
2021-11-14 17:43:15,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 14:43:14,,BLUE,Driver,,47,29.0,2021,19,São Paulo Grand Prix
2021-11-14 17:43:29,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 14:43:29,,BLUE,Driver,,47,30.0,2021,19,São Paulo Grand Prix
2021-11-14 17:44:10,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,30.0,2021,19,São Paulo Grand Prix
2021-11-14 17:44:10,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,30.0,2021,19,São Paulo Grand Prix
2021-11-14 17:44:13,Flag,DOUBLE YELLOW IN TRACK SECTOR 1,,DOUBLE YELLOW,Sector,1.0,,30.0,2021,19,São Paulo Grand Prix
2021-11-14 17:44:29,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,,30.0,2021,19,São Paulo Grand Prix
2021-11-14 17:44:58,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,31.0,2021,19,São Paulo Grand Prix
2021-11-14 17:45:01,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,31.0,2021,19,São Paulo Grand Prix
2021-11-14 17:45:03,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,31.0,2021,19,São Paulo Grand Prix
2021-11-14 17:45:11,Flag,TRACK CLEAR,,CLEAR,Track,,,31.0,2021,19,São Paulo Grand Prix
2021-11-14 17:45:18,Drs,DRS ENABLED,ENABLED,,,,,31.0,2021,19,São Paulo Grand Prix
2021-11-14 17:45:35,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 14:45:35,,BLUE,Driver,,47,31.0,2021,19,São Paulo Grand Prix
2021-11-14 17:45:58,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 14:45:57,,BLUE,Driver,,47,31.0,2021,19,São Paulo Grand Prix
2021-11-14 17:49:38,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 14:49:38,,BLUE,Driver,,47,34.0,2021,19,São Paulo Grand Prix
2021-11-14 17:52:52,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 14:52:52,,BLUE,Driver,,47,37.0,2021,19,São Paulo Grand Prix
2021-11-14 17:54:10,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 14:54:09,,BLUE,Driver,,47,38.0,2021,19,São Paulo Grand Prix
2021-11-14 17:56:53,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 14:56:53,,BLUE,Driver,,6,40.0,2021,19,São Paulo Grand Prix
2021-11-14 17:57:33,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 14:57:32,,BLUE,Driver,,9,41.0,2021,19,São Paulo Grand Prix
2021-11-14 17:57:35,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 14:57:34,,BLUE,Driver,,6,41.0,2021,19,São Paulo Grand Prix
2021-11-14 17:58:55,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 14:58:55,,BLUE,Driver,,22,42.0,2021,19,São Paulo Grand Prix
2021-11-14 18:00:07,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:00:06,,BLUE,Driver,,9,43.0,2021,19,São Paulo Grand Prix
2021-11-14 18:00:19,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:00:18,,BLUE,Driver,,6,43.0,2021,19,São Paulo Grand Prix
2021-11-14 18:01:05,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:01:04,,BLUE,Driver,,6,44.0,2021,19,São Paulo Grand Prix
2021-11-14 18:01:27,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:01:27,,BLUE,Driver,,99,44.0,2021,19,São Paulo Grand Prix
2021-11-14 18:01:53,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:01:52,,BLUE,Driver,,99,44.0,2021,19,São Paulo Grand Prix
2021-11-14 18:02:02,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:02:01,,BLUE,Driver,,63,44.0,2021,19,São Paulo Grand Prix
2021-11-14 18:02:26,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:02:26,,BLUE,Driver,,9,45.0,2021,19,São Paulo Grand Prix
2021-11-14 18:02:39,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:02:38,,BLUE,Driver,,22,45.0,2021,19,São Paulo Grand Prix
2021-11-14 18:02:50,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:02:49,,BLUE,Driver,,63,45.0,2021,19,São Paulo Grand Prix
2021-11-14 18:03:10,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:03:09,,BLUE,Driver,,6,45.0,2021,19,São Paulo Grand Prix
2021-11-14 18:03:15,Other,CAR 47 (MSC) TIME 1:15.427 DELETED - TRACK LIMITS AT TURN 4,,,,,,45.0,2021,19,São Paulo Grand Prix
2021-11-14 18:03:30,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:03:29,,BLUE,Driver,,22,45.0,2021,19,São Paulo Grand Prix
2021-11-14 18:03:39,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:03:39,,BLUE,Driver,,9,46.0,2021,19,São Paulo Grand Prix
2021-11-14 18:05:08,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:05:07,,BLUE,Driver,,99,47.0,2021,19,São Paulo Grand Prix
2021-11-14 18:06:21,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:06:20,,BLUE,Driver,,63,48.0,2021,19,São Paulo Grand Prix
2021-11-14 18:06:53,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:06:53,,BLUE,Driver,,99,48.0,2021,19,São Paulo Grand Prix
2021-11-14 18:06:54,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:06:53,,BLUE,Driver,,22,48.0,2021,19,São Paulo Grand Prix
2021-11-14 18:07:03,Other,TURN 4 INCIDENT INVOLVING CARS 33 (VER) AND 44 (HAM) NOTED,,,,,,48.0,2021,19,São Paulo Grand Prix
2021-11-14 18:07:59,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:07:59,,BLUE,Driver,,6,49.0,2021,19,São Paulo Grand Prix
2021-11-14 18:08:02,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:08:01,,BLUE,Driver,,63,49.0,2021,19,São Paulo Grand Prix
2021-11-14 18:08:08,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:08:07,,BLUE,Driver,,9,49.0,2021,19,São Paulo Grand Prix
2021-11-14 18:09:06,Other,CAR 33 (VER) TIME 1:14.042 DELETED - TRACK LIMITS AT TURN 4,,,,,,50.0,2021,19,São Paulo Grand Prix
2021-11-14 18:09:09,Other,CAR 44 (HAM) TIME 1:14.577 DELETED - TRACK LIMITS AT TURN 4,,,,,,50.0,2021,19,São Paulo Grand Prix
2021-11-14 18:11:18,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:11:17,,BLUE,Driver,,22,52.0,2021,19,São Paulo Grand Prix
2021-11-14 18:11:26,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 15:11:25,,BLUE,Driver,,47,52.0,2021,19,São Paulo Grand Prix
2021-11-14 18:12:14,Other,TURN 4 INCIDENT INVOLVING CARS 33 (VER) AND 44 (HAM) NO INVESTIGATION NECESSARY,,,,,,53.0,2021,19,São Paulo Grand Prix
2021-11-14 18:13:02,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 15:13:02,,BLUE,Driver,,7,53.0,2021,19,São Paulo Grand Prix
2021-11-14 18:13:10,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:13:09,,BLUE,Driver,,9,53.0,2021,19,São Paulo Grand Prix
2021-11-14 18:13:54,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 15:13:54,,BLUE,Driver,,47,54.0,2021,19,São Paulo Grand Prix
2021-11-14 18:14:56,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:14:56,,BLUE,Driver,,9,55.0,2021,19,São Paulo Grand Prix
2021-11-14 18:15:51,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:15:51,,BLUE,Driver,,9,56.0,2021,19,São Paulo Grand Prix
2021-11-14 18:16:24,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 15:16:23,,BLUE,Driver,,4,56.0,2021,19,São Paulo Grand Prix
2021-11-14 18:16:47,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 15:16:46,,BLUE,Driver,,47,56.0,2021,19,São Paulo Grand Prix
2021-11-14 18:17:28,Flag,WAVED BLUE FLAG FOR CAR 5 (VET) TIMED AT 15:17:28,,BLUE,Driver,,5,57.0,2021,19,São Paulo Grand Prix
2021-11-14 18:17:57,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 15:17:56,,BLUE,Driver,,47,57.0,2021,19,São Paulo Grand Prix
2021-11-14 18:18:09,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 15:18:08,,BLUE,Driver,,47,57.0,2021,19,São Paulo Grand Prix
2021-11-14 18:19:56,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 15:19:56,,BLUE,Driver,,47,59.0,2021,19,São Paulo Grand Prix
2021-11-14 18:20:36,Flag,BLACK AND WHITE FLAG FOR CAR 33 (VER) - WEAVING ON STRAIGHT,,BLACK AND WHITE,Driver,,33,59.0,2021,19,São Paulo Grand Prix
2021-11-14 18:21:39,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:21:38,,BLUE,Driver,,9,60.0,2021,19,São Paulo Grand Prix
2021-11-14 18:22:02,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:22:01,,BLUE,Driver,,9,61.0,2021,19,São Paulo Grand Prix
2021-11-14 18:22:28,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:22:28,,BLUE,Driver,,6,61.0,2021,19,São Paulo Grand Prix
2021-11-14 18:22:52,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:22:51,,BLUE,Driver,,31,61.0,2021,19,São Paulo Grand Prix
2021-11-14 18:23:21,Other,CAR 4 (NOR) TIME 1:14.252 DELETED - TRACK LIMITS AT TURN 4,,,,,,62.0,2021,19,São Paulo Grand Prix
2021-11-14 18:23:42,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:23:41,,BLUE,Driver,,14,62.0,2021,19,São Paulo Grand Prix
2021-11-14 18:23:44,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:23:43,,BLUE,Driver,,31,62.0,2021,19,São Paulo Grand Prix
2021-11-14 18:24:24,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:24:23,,BLUE,Driver,,6,63.0,2021,19,São Paulo Grand Prix
2021-11-14 18:24:39,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:24:39,,BLUE,Driver,,10,63.0,2021,19,São Paulo Grand Prix
2021-11-14 18:25:30,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 15:25:29,,BLUE,Driver,,4,64.0,2021,19,São Paulo Grand Prix
2021-11-14 18:26:00,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:26:00,,BLUE,Driver,,22,64.0,2021,19,São Paulo Grand Prix
2021-11-14 18:26:02,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 15:26:02,,BLUE,Driver,,47,64.0,2021,19,São Paulo Grand Prix
2021-11-14 18:26:11,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:26:11,,BLUE,Driver,,14,64.0,2021,19,São Paulo Grand Prix
2021-11-14 18:26:51,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:26:50,,BLUE,Driver,,9,65.0,2021,19,São Paulo Grand Prix
2021-11-14 18:27:20,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:27:19,,BLUE,Driver,,9,65.0,2021,19,São Paulo Grand Prix
2021-11-14 18:27:37,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 15:27:37,,BLUE,Driver,,4,65.0,2021,19,São Paulo Grand Prix
2021-11-14 18:27:43,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:27:42,,BLUE,Driver,,9,65.0,2021,19,São Paulo Grand Prix
2021-11-14 18:27:49,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 15:27:49,,BLUE,Driver,,4,65.0,2021,19,São Paulo Grand Prix
2021-11-14 18:28:03,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:28:02,,BLUE,Driver,,22,66.0,2021,19,São Paulo Grand Prix
2021-11-14 18:28:23,Other,CAR 7 (RAI) TIME 1:13.829 DELETED - TRACK LIMITS AT TURN 4,,,,,,66.0,2021,19,São Paulo Grand Prix
2021-11-14 18:29:23,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:29:22,,BLUE,Driver,,99,67.0,2021,19,São Paulo Grand Prix
2021-11-14 18:29:55,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:29:55,,BLUE,Driver,,9,67.0,2021,19,São Paulo Grand Prix
2021-11-14 18:30:25,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:30:24,,BLUE,Driver,,63,68.0,2021,19,São Paulo Grand Prix
2021-11-14 18:31:20,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:31:19,,BLUE,Driver,,31,68.0,2021,19,São Paulo Grand Prix
2021-11-14 18:31:25,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:31:24,,BLUE,Driver,,99,68.0,2021,19,São Paulo Grand Prix
2021-11-14 18:31:31,Other,CAR 47 (MSC) TIME 1:14.182 DELETED - TRACK LIMITS AT TURN 4,,,,,,68.0,2021,19,São Paulo Grand Prix
2021-11-14 18:32:28,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:32:28,,BLUE,Driver,,9,69.0,2021,19,São Paulo Grand Prix
2021-11-14 18:32:36,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:32:35,,BLUE,Driver,,63,69.0,2021,19,São Paulo Grand Prix
2021-11-14 18:32:43,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:32:43,,BLUE,Driver,,31,69.0,2021,19,São Paulo Grand Prix
2021-11-14 18:35:00,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:35:00,,BLUE,Driver,,14,71.0,2021,19,São Paulo Grand Prix
2021-11-14 18:35:16,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,71.0,2021,19,São Paulo Grand Prix
2021-11-21 13:20:01,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2021,20,Qatar Grand Prix
2021-11-21 13:30:01,Other,PIT EXIT CLOSED,,,,,,1.0,2021,20,Qatar Grand Prix
2021-11-21 13:45:10,Other,RISK OF RAIN FOR F1 RACE IS 0%,,,,,,1.0,2021,20,Qatar Grand Prix
2021-11-21 13:57:03,Drs,DRS DISABLED,DISABLED,,,,,1.0,2021,20,Qatar Grand Prix
2021-11-21 14:01:55,Flag,YELLOW IN TRACK SECTOR 16,,YELLOW,Sector,16.0,,1.0,2021,20,Qatar Grand Prix
2021-11-21 14:01:56,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,1.0,2021,20,Qatar Grand Prix
2021-11-21 14:03:49,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2021,20,Qatar Grand Prix
2021-11-21 14:07:13,Drs,DRS ENABLED,ENABLED,,,,,3.0,2021,20,Qatar Grand Prix
2021-11-21 14:08:37,Other,CAR 10 (GAS) TIME 1:30.886 DELETED - TRACK LIMITS AT TURN 16,,,,,,4.0,2021,20,Qatar Grand Prix
2021-11-21 14:10:04,Other,CAR 10 (GAS) TIME 1:31.260 DELETED - TRACK LIMITS AT TURN 16,,,,,,5.0,2021,20,Qatar Grand Prix
2021-11-21 14:16:12,CarEvent,CAR 18 (STR) OFF TRACK AND CONTINUED AT TURN 15,,,,,18,9.0,2021,20,Qatar Grand Prix
2021-11-21 14:19:26,Other,CAR 5 (VET) TIME 1:31.382 DELETED - TRACK LIMITS AT TURN 16,,,,,,11.0,2021,20,Qatar Grand Prix
2021-11-21 14:20:58,Other,CAR 5 (VET) TIME 1:31.343 DELETED - TRACK LIMITS AT TURN 16,,,,,,12.0,2021,20,Qatar Grand Prix
2021-11-21 14:38:18,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 17:38:17,,BLUE,Driver,,47,24.0,2021,20,Qatar Grand Prix
2021-11-21 14:41:39,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 17:41:39,,BLUE,Driver,,47,26.0,2021,20,Qatar Grand Prix
2021-11-21 14:43:19,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 17:43:18,,BLUE,Driver,,6,27.0,2021,20,Qatar Grand Prix
2021-11-21 14:44:15,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 17:44:15,,BLUE,Driver,,9,28.0,2021,20,Qatar Grand Prix
2021-11-21 14:44:46,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 17:44:46,,BLUE,Driver,,63,28.0,2021,20,Qatar Grand Prix
2021-11-21 14:46:00,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 17:46:00,,BLUE,Driver,,9,29.0,2021,20,Qatar Grand Prix
2021-11-21 14:46:40,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 17:46:40,,BLUE,Driver,,6,29.0,2021,20,Qatar Grand Prix
2021-11-21 14:47:47,Other,CAR 14 (ALO) TIME 1:29.846 DELETED - TRACK LIMITS AT TURN 2,,,,,,30.0,2021,20,Qatar Grand Prix
2021-11-21 14:48:12,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 17:48:12,,BLUE,Driver,,3,30.0,2021,20,Qatar Grand Prix
